COG_ID	input_prob	mean_actual	sd_actual	mean_>0	sd_>0	mean_>0.01	sd_>0.01	mean_>0.04	sd_>0.04	mean_>0.099	sd_>0.099
COG1606	0.0600	0.9856	0.0094	0.9977	0.0013	0.9948	0.0029	0.9509	0.0241	0.2295	0.1011
COG1607	0.0000	0.3737	0.1882	0.3258	0.1104	0.1070	0.0710	0.0307	0.0124	0.0482	0.0253
COG1608	0.0000	0.0039	0.0024	0.0039	0.0025	0.0026	0.0026	0.0032	0.0037	0.0028	0.0023
COG1609	0.0000	0.9690	0.0183	0.9767	0.0167	0.8118	0.0864	0.2774	0.0827	0.1688	0.0525
COG1610	0.0000	0.5827	0.1085	0.4385	0.1517	0.2263	0.1181	0.1834	0.0733	0.1317	0.0502
COG1611	0.0000	0.7638	0.1450	0.8011	0.1219	0.8048	0.1592	0.8423	0.1105	0.6527	0.1003
COG1612	0.0000	0.0011	0.0006	0.0005	0.0004	0.0013	0.0007	0.0048	0.0026	0.0151	0.0101
COG1613	0.0100	0.2825	0.0708	0.8414	0.0840	0.1752	0.0580	0.0404	0.0226	0.0195	0.0065
COG1614	0.0800	0.8834	0.0717	0.9538	0.0250	0.9537	0.0378	0.9280	0.0620	0.0592	0.0368
COG1615	0.0000	0.3257	0.2064	0.2013	0.1633	0.3751	0.2375	0.2662	0.1634	0.0442	0.0354
COG1617	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
COG1618	0.0000	0.8726	0.0598	0.9384	0.0289	0.8861	0.0449	0.7440	0.0641	0.1398	0.0478
COG1619	0.0000	0.0653	0.0335	0.0765	0.0446	0.0412	0.0308	0.0459	0.0175	0.0568	0.0280
COG1620	0.0100	0.8299	0.0834	0.9687	0.0175	0.2708	0.1269	0.0680	0.0332	0.0379	0.0202
COG1621	0.0000	0.2241	0.0557	0.2774	0.0586	0.1590	0.0565	0.0565	0.0242	0.0259	0.0184
COG1622	0.0000	0.0544	0.0259	0.0517	0.0207	0.0300	0.0119	0.0669	0.0258	0.0567	0.0186
COG1623	0.0300	0.9222	0.0587	0.9707	0.0384	0.9119	0.0737	0.0709	0.0527	0.0328	0.0162
COG1624	0.0100	0.9393	0.0424	0.9739	0.0252	0.8430	0.1475	0.9044	0.0957	0.8779	0.0979
COG1625	0.0000	0.3590	0.2190	0.2502	0.1765	0.1670	0.1774	0.0667	0.0571	0.0157	0.0115
COG1626	0.0000	0.2106	0.0409	0.2705	0.0467	0.0913	0.0187	0.0625	0.0167	0.0359	0.0236
COG1627	0.0000	0.0001	0.0003	0.0002	0.0004	0.0002	0.0004	0.0002	0.0006	0.0001	0.0003
COG1628	0.0000	0.0099	0.0040	0.0110	0.0052	0.0116	0.0054	0.0138	0.0068	0.0030	0.0012
COG1629	0.0000	0.3017	0.1414	0.4273	0.2038	0.2470	0.1096	0.2797	0.1111	0.2248	0.1180
COG1630	0.0000	0.0879	0.0745	0.0567	0.0467	0.0772	0.0629	0.0440	0.0307	0.0175	0.0152
COG1631	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG1632	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG1633	0.0000	0.9817	0.0105	0.9850	0.0187	0.9585	0.0367	0.8878	0.0436	0.4650	0.1209
COG1634	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG1635	0.0000	0.6387	0.1483	0.6044	0.1782	0.8642	0.0629	0.8590	0.0651	0.5294	0.1618
COG1636	0.0000	0.7795	0.0917	0.8339	0.0888	0.9489	0.0255	0.9079	0.0395	0.8325	0.0673
COG1637	0.0000	0.1371	0.0289	0.0894	0.0193	0.0845	0.0192	0.0665	0.0177	0.0496	0.0149
COG1638	0.0000	0.9049	0.0254	0.9150	0.0364	0.6676	0.1076	0.4577	0.1421	0.2331	0.0924
COG1639	0.0100	0.9825	0.0087	0.9961	0.0021	0.9335	0.0546	0.8665	0.1098	0.7170	0.1843
COG1640	0.0000	0.3721	0.1909	0.5678	0.2112	0.1813	0.1316	0.1030	0.0420	0.1660	0.0675
COG1641	0.0000	0.9613	0.0252	0.9786	0.0186	0.9490	0.0299	0.7352	0.1038	0.1575	0.0752
COG1643	0.0000	0.0261	0.0127	0.0409	0.0369	0.0078	0.0043	0.0126	0.0087	0.0158	0.0073
COG1644	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001
COG1645	0.0000	0.0013	0.0009	0.0013	0.0012	0.0008	0.0004	0.0019	0.0008	0.0043	0.0019
COG1646	0.0000	0.0162	0.0198	0.0102	0.0111	0.0174	0.0200	0.0179	0.0139	0.0087	0.0049
COG1647	0.0000	0.4684	0.1597	0.4317	0.1819	0.2086	0.1069	0.1282	0.0710	0.1262	0.0963
COG1648	0.0200	0.9436	0.0410	0.9897	0.0071	0.9422	0.0545	0.3552	0.1868	0.0302	0.0210
COG1649	0.0000	0.3698	0.1208	0.3963	0.1352	0.2460	0.0946	0.1436	0.0365	0.1359	0.0289
COG1650	0.0000	0.0033	0.0034	0.0030	0.0030	0.0025	0.0026	0.0024	0.0023	0.0025	0.0017
COG1651	0.0000	0.0184	0.0108	0.0206	0.0137	0.0146	0.0107	0.0899	0.0538	0.0621	0.0278
COG1652	0.0000	0.2365	0.0900	0.2428	0.0978	0.2573	0.0809	0.3328	0.1163	0.3081	0.1080
COG1653	0.0000	0.9573	0.0167	0.9794	0.0097	0.8945	0.0344	0.5920	0.1258	0.3865	0.0948
COG1654	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG1655	0.0400	0.8294	0.1846	0.9188	0.1157	0.8487	0.1516	0.3535	0.2330	0.3468	0.2804
COG1656	0.0100	0.9742	0.0202	0.9947	0.0045	0.9180	0.0518	0.9081	0.0415	0.3773	0.1313
COG1657	0.0000	0.2712	0.1006	0.3309	0.1379	0.3228	0.1632	0.1914	0.0846	0.1206	0.0549
COG1658	0.0000	0.0119	0.0066	0.0054	0.0033	0.0078	0.0054	0.0110	0.0070	0.0079	0.0038
COG1659	0.0000	0.7423	0.1602	0.7698	0.1370	0.5577	0.1893	0.1755	0.0715	0.0466	0.0274
COG1660	0.0000	0.9496	0.0234	0.9627	0.0213	0.8739	0.0822	0.5371	0.1806	0.2380	0.1188
COG1661	0.0000	0.8230	0.0607	0.8346	0.0675	0.7421	0.0853	0.6272	0.0777	0.3168	0.1063
COG1662	0.0000	0.0085	0.0032	0.0035	0.0012	0.0112	0.0034	0.0173	0.0048	0.0124	0.0040
COG1663	0.0000	0.6461	0.2547	0.6998	0.2310	0.6038	0.3191	0.6404	0.2108	0.7321	0.1318
COG1664	0.0000	0.8609	0.0979	0.8878	0.0731	0.8104	0.0805	0.7413	0.0970	0.5103	0.1714
COG1665	0.0000	0.0010	0.0011	0.0011	0.0011	0.0015	0.0014	0.0015	0.0014	0.0011	0.0014
COG1666	0.0000	0.0735	0.0292	0.1010	0.0396	0.0418	0.0192	0.0467	0.0167	0.0303	0.0133
COG1667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG1668	0.0000	0.1615	0.1139	0.1260	0.0988	0.1141	0.0592	0.0770	0.0477	0.0583	0.0427
COG1669	0.0000	0.8800	0.0907	0.8384	0.1045	0.8766	0.0829	0.7371	0.1310	0.3290	0.0869
COG1670	0.0000	0.3956	0.1884	0.3597	0.1553	0.1919	0.1015	0.1381	0.0762	0.2891	0.0736
COG1671	0.0000	0.2077	0.1051	0.1781	0.0922	0.0503	0.0311	0.0296	0.0131	0.0328	0.0185
COG1672	0.0000	0.4238	0.0953	0.3177	0.0964	0.3257	0.0943	0.3182	0.0788	0.2645	0.0733
COG1673	0.0000	0.0749	0.0387	0.0904	0.0478	0.0528	0.0343	0.0325	0.0139	0.0171	0.0098
COG1674	0.0600	0.9199	0.0512	0.9513	0.0318	0.9414	0.0504	0.9399	0.0409	0.8752	0.0431
COG1675	0.0000	0.0060	0.0039	0.0037	0.0024	0.0057	0.0030	0.0073	0.0040	0.0047	0.0031
COG1676	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001
COG1677	0.0000	0.9876	0.0060	0.9865	0.0066	0.9654	0.0158	0.8899	0.0395	0.6323	0.1369
COG1678	0.0000	0.0030	0.0025	0.0031	0.0018	0.0019	0.0013	0.0044	0.0035	0.0108	0.0053
COG1679	0.0000	0.1107	0.0455	0.1173	0.0436	0.0402	0.0156	0.0187	0.0081	0.0102	0.0040
COG1680	0.0000	0.4002	0.0900	0.3536	0.0815	0.2074	0.0528	0.1497	0.0370	0.1051	0.0274
COG1681	0.0000	0.0004	0.0002	0.0004	0.0002	0.0007	0.0004	0.0009	0.0005	0.0004	0.0003
COG1682	0.0000	0.3405	0.0997	0.4101	0.1433	0.3048	0.1434	0.3734	0.1271	0.1854	0.0479
COG1683	0.0000	0.8493	0.1116	0.8735	0.1009	0.8136	0.1224	0.6377	0.1282	0.2594	0.1536
COG1684	0.0100	0.9904	0.0038	0.9970	0.0017	0.9808	0.0064	0.9626	0.0093	0.8735	0.0682
COG1685	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG1686	0.0000	0.1886	0.2306	0.1659	0.2161	0.0711	0.0748	0.0999	0.1370	0.0792	0.0787
COG1687	0.0000	0.0070	0.0029	0.0061	0.0026	0.0062	0.0020	0.0062	0.0030	0.0097	0.0060
COG1688	0.0100	0.9519	0.0445	0.9790	0.0140	0.9263	0.0372	0.2874	0.1501	0.0747	0.0444
COG1689	0.0000	0.0513	0.0480	0.0606	0.0473	0.0623	0.0377	0.0406	0.0224	0.0057	0.0046
COG1690	0.0000	0.9691	0.0146	0.9801	0.0079	0.9697	0.0130	0.9415	0.0251	0.6013	0.1132
COG1691	0.0300	0.9778	0.0109	0.9959	0.0017	0.9925	0.0063	0.8295	0.0736	0.2229	0.0997
COG1692	0.0000	0.9447	0.0373	0.9537	0.0256	0.9294	0.0520	0.9042	0.0502	0.8105	0.0723
COG1693	0.0000	0.2453	0.1634	0.2477	0.1448	0.3892	0.1581	0.3282	0.0961	0.0388	0.0241
COG1694	0.0000	0.9775	0.0169	0.9743	0.0153	0.9102	0.0637	0.7888	0.0668	0.6291	0.0978
COG1695	0.0000	0.7667	0.0645	0.7636	0.0570	0.5222	0.0899	0.2562	0.1015	0.1073	0.0602
COG1696	0.0000	0.0521	0.0516	0.0472	0.0377	0.0347	0.0208	0.0430	0.0231	0.0755	0.0277
COG1697	0.0000	0.0454	0.0216	0.0732	0.0433	0.0227	0.0076	0.0173	0.0093	0.0156	0.0052
COG1698	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001
COG1699	0.0300	0.9875	0.0083	0.9977	0.0016	0.9867	0.0095	0.7182	0.2191	0.6549	0.2395
COG1700	0.0000	0.0539	0.0167	0.0419	0.0134	0.0241	0.0067	0.0083	0.0030	0.0051	0.0018
COG1701	0.0000	0.0007	0.0006	0.0006	0.0004	0.0012	0.0011	0.0017	0.0020	0.0032	0.0034
COG1702	0.0000	0.9746	0.0198	0.9645	0.0378	0.9479	0.0526	0.8918	0.0631	0.6808	0.1292
COG1703	0.0000	0.9017	0.0686	0.8692	0.0993	0.0938	0.0517	0.0539	0.0369	0.0677	0.0361
COG1704	0.0200	0.9226	0.0168	0.9808	0.0075	0.9705	0.0145	0.5529	0.0967	0.4035	0.0870
COG1705	0.0000	0.0346	0.0271	0.0326	0.0295	0.0173	0.0137	0.0147	0.0123	0.0168	0.0117
COG1706	0.0200	0.9891	0.0090	0.9969	0.0039	0.9962	0.0027	0.9755	0.0139	0.9262	0.0348
COG1707	0.0000	0.0075	0.0073	0.0097	0.0101	0.0059	0.0036	0.0044	0.0027	0.0014	0.0011
COG1708	0.0000	0.8676	0.0745	0.8467	0.0819	0.8795	0.0682	0.8551	0.0829	0.4745	0.1141
COG1709	0.0000	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0002	0.0001
COG1710	0.0000	0.0001	0.0003	0.0001	0.0003	0.0001	0.0004	0.0002	0.0008	0.0003	0.0009
COG1711	0.0000	0.0027	0.0015	0.0057	0.0052	0.0024	0.0016	0.0058	0.0040	0.0049	0.0049
COG1712	0.0100	0.0764	0.0266	0.1700	0.0765	0.0394	0.0151	0.0897	0.0326	0.1327	0.0818
COG1713	0.0100	0.8516	0.1339	0.9241	0.0898	0.3914	0.2129	0.1069	0.0693	0.1166	0.0693
COG1714	0.0000	0.2162	0.0901	0.1533	0.0757	0.1742	0.1223	0.1930	0.0844	0.0845	0.0309
COG1715	0.0000	0.2337	0.0453	0.1904	0.0442	0.1391	0.0295	0.0801	0.0214	0.0455	0.0140
COG1716	0.0000	0.8571	0.0649	0.9357	0.0434	0.7676	0.0966	0.4374	0.1130	0.2903	0.0874
COG1717	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001
COG1718	0.0000	0.0047	0.0028	0.0044	0.0026	0.0033	0.0016	0.0051	0.0014	0.0037	0.0017
COG1719	0.0000	0.0743	0.0287	0.0664	0.0425	0.0487	0.0244	0.0762	0.0260	0.0366	0.0131
COG1720	0.0100	0.8963	0.0494	0.9645	0.0208	0.6443	0.1330	0.5714	0.1425	0.0974	0.0533
COG1721	0.0000	0.7702	0.0842	0.8346	0.0877	0.8241	0.0825	0.7923	0.0994	0.7505	0.1053
COG1722	0.0000	0.7850	0.0753	0.6947	0.1068	0.5050	0.1562	0.3070	0.1161	0.4180	0.1517
COG1723	0.0000	0.5820	0.1339	0.7535	0.1370	0.3340	0.1101	0.1448	0.0690	0.0599	0.0279
COG1724	0.0000	0.5485	0.0898	0.5103	0.1150	0.6071	0.0946	0.4668	0.1034	0.2280	0.0645
COG1725	0.0000	0.1980	0.1054	0.2003	0.1278	0.1423	0.0758	0.0676	0.0500	0.0845	0.0363
COG1726	0.0000	0.0055	0.0059	0.0025	0.0022	0.0031	0.0017	0.0064	0.0027	0.0193	0.0139
COG1727	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG1728	0.0000	0.7770	0.1403	0.7234	0.1559	0.6448	0.1649	0.2873	0.1924	0.2740	0.1940
COG1729	0.0000	0.4636	0.2114	0.4292	0.1757	0.6486	0.1868	0.6644	0.1851	0.7465	0.1164
COG1730	0.0000	0.0060	0.0068	0.0058	0.0069	0.0129	0.0126	0.0421	0.0332	0.0227	0.0145
COG1731	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0003	0.0001	0.0002	0.0001
COG1732	0.0000	0.7710	0.1082	0.8433	0.0938	0.3943	0.1262	0.0523	0.0227	0.0110	0.0040
COG1733	0.0000	0.1128	0.0484	0.0862	0.0176	0.0249	0.0094	0.0201	0.0093	0.0266	0.0129
COG1734	0.0000	0.9531	0.0403	0.9631	0.0334	0.9686	0.0245	0.9393	0.0334	0.8339	0.0525
COG1735	0.0000	0.3426	0.1178	0.4638	0.1423	0.0662	0.0251	0.0203	0.0075	0.0075	0.0019
COG1736	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0002	0.0002
COG1737	0.0000	0.7585	0.0941	0.7865	0.0832	0.1657	0.1259	0.0494	0.0729	0.0239	0.0290
COG1738	0.0000	0.3622	0.1365	0.2618	0.1011	0.2764	0.1532	0.1178	0.0476	0.1512	0.0768
COG1739	0.0000	0.2246	0.0993	0.1106	0.0696	0.0577	0.0534	0.0205	0.0237	0.0825	0.0447
COG1740	0.0200	0.7859	0.0524	0.9498	0.0195	0.6951	0.1144	0.2855	0.1193	0.0383	0.0202
COG1741	0.0000	0.2044	0.1009	0.1598	0.0673	0.0731	0.0435	0.0323	0.0121	0.0334	0.0203
COG1742	0.0000	0.0567	0.0212	0.0557	0.0230	0.0134	0.0049	0.0043	0.0024	0.0009	0.0007
COG1743	0.0000	0.7131	0.1025	0.7441	0.0748	0.6229	0.0943	0.2051	0.0702	0.0638	0.0242
COG1744	0.0000	0.9379	0.0302	0.9641	0.0147	0.8028	0.1355	0.3148	0.0991	0.1008	0.0540
COG1745	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG1746	0.0000	0.0198	0.0058	0.0112	0.0022	0.0126	0.0033	0.0124	0.0037	0.0113	0.0030
COG1747	0.0000	0.0126	0.0143	0.0167	0.0153	0.0327	0.0348	0.0766	0.0523	0.1558	0.0714
COG1748	0.0000	0.1927	0.1607	0.1912	0.1779	0.1102	0.0908	0.0993	0.0520	0.0737	0.0302
COG1749	0.0500	0.9905	0.0049	0.9947	0.0027	0.9910	0.0044	0.9840	0.0064	0.7792	0.1160
COG1750	0.0000	0.0202	0.0117	0.0193	0.0122	0.0161	0.0075	0.0241	0.0116	0.0116	0.0073
COG1751	0.0000	0.6719	0.1352	0.6133	0.1426	0.8165	0.1101	0.5634	0.1088	0.0951	0.0690
COG1752	0.0000	0.9139	0.0362	0.9456	0.0212	0.7637	0.0837	0.5205	0.1572	0.4084	0.1485
COG1753	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0001
COG1754	0.0000	0.0001	0.0001	0.0001	0.0001	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000
COG1755	0.0000	0.0114	0.0081	0.0132	0.0106	0.0017	0.0008	0.0009	0.0006	0.0008	0.0005
COG1756	0.0000	0.0001	0.0003	0.0001	0.0003	0.0001	0.0004	0.0002	0.0005	0.0001	0.0003
COG1757	0.0000	0.2415	0.1129	0.2153	0.0843	0.0523	0.0220	0.0328	0.0134	0.0841	0.0244
COG1758	0.0000	0.8427	0.0989	0.7332	0.1806	0.7397	0.1554	0.6148	0.1495	0.2583	0.1126
COG1759	0.0000	0.0006	0.0008	0.0006	0.0007	0.0030	0.0057	0.0025	0.0018	0.0010	0.0006
COG1760	0.0000	0.3599	0.1402	0.3873	0.1491	0.0858	0.0382	0.0131	0.0067	0.0274	0.0148
COG1761	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001
COG1762	0.0000	0.9434	0.0623	0.9926	0.0097	0.6283	0.2639	0.5469	0.2158	0.5793	0.1880
COG1763	0.0000	0.8349	0.1003	0.9105	0.0634	0.7524	0.1105	0.5666	0.1563	0.1005	0.0639
COG1764	0.0000	0.0822	0.0324	0.0742	0.0257	0.0420	0.0207	0.0354	0.0154	0.0169	0.0061
COG1765	0.0000	0.9360	0.0305	0.9271	0.0356	0.8234	0.0609	0.5784	0.0986	0.2116	0.1048
COG1766	0.0400	0.9954	0.0027	0.9988	0.0008	0.9971	0.0018	0.9576	0.0133	0.8499	0.0555
COG1767	0.0000	0.1130	0.1008	0.4868	0.2281	0.0077	0.0063	0.0035	0.0020	0.0060	0.0035
COG1768	0.0000	0.0131	0.0180	0.0126	0.0238	0.0160	0.0244	0.0078	0.0042	0.0151	0.0080
COG1769	0.0100	0.6595	0.1322	0.7174	0.1056	0.4075	0.1128	0.1037	0.0504	0.0258	0.0102
COG1770	0.0000	0.0049	0.0039	0.0056	0.0053	0.0060	0.0058	0.0084	0.0052	0.0213	0.0088
COG1771	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0001	0.0001	0.0002
COG1772	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG1773	0.0000	0.9724	0.0078	0.9790	0.0093	0.9656	0.0143	0.8892	0.0252	0.7459	0.0611
COG1774	0.0000	0.9850	0.0148	0.9776	0.0192	0.9885	0.0117	0.9618	0.0213	0.9090	0.0397
COG1775	0.0000	0.8941	0.1019	0.9236	0.0570	0.6987	0.1904	0.3390	0.1495	0.1182	0.0795
COG1776	0.0100	0.9929	0.0048	0.9979	0.0012	0.9599	0.0237	0.9170	0.0431	0.6810	0.1331
COG1777	0.0000	0.0012	0.0006	0.0020	0.0012	0.0011	0.0007	0.0007	0.0003	0.0010	0.0009
COG1778	0.0000	0.5431	0.1944	0.6353	0.2013	0.5616	0.2100	0.6332	0.1608	0.6034	0.1190
COG1779	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0001	0.0001
COG1780	0.0100	0.0005	0.0008	0.0032	0.0069	0.0001	0.0001	0.0002	0.0002	0.0004	0.0005
COG1781	0.0000	0.0204	0.0193	0.0182	0.0185	0.0300	0.0330	0.0393	0.0428	0.0577	0.0509
COG1782	0.0000	0.0002	0.0004	0.0002	0.0006	0.0006	0.0012	0.0007	0.0013	0.0008	0.0012
COG1783	0.0000	0.0245	0.0140	0.0166	0.0101	0.0232	0.0152	0.0303	0.0147	0.0590	0.0315
COG1784	0.5000	0.2263	0.1247	0.3863	0.1835	0.2392	0.1339	0.1386	0.0810	0.1125	0.0520
COG1785	0.0400	0.9051	0.0402	0.9774	0.0140	0.9260	0.0387	0.1713	0.0363	0.0849	0.0236
COG1786	0.0000	0.0876	0.0321	0.0688	0.0238	0.0266	0.0105	0.0152	0.0082	0.0087	0.0040
COG1787	0.0000	0.0532	0.0175	0.0349	0.0094	0.0406	0.0144	0.0272	0.0111	0.0262	0.0097
COG1788	0.0000	0.6250	0.1586	0.5531	0.1927	0.1676	0.1015	0.0601	0.0220	0.0575	0.0365
COG1790	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG1791	0.0000	0.0012	0.0008	0.0012	0.0009	0.0027	0.0022	0.0050	0.0030	0.0057	0.0044
COG1792	0.0000	0.9658	0.0265	0.9662	0.0255	0.9447	0.0403	0.9294	0.0426	0.8472	0.0660
COG1793	0.0000	0.5127	0.2137	0.8442	0.1000	0.4409	0.1774	0.3236	0.0944	0.1397	0.0667
COG1794	0.0000	0.4843	0.0756	0.5062	0.0684	0.2079	0.0593	0.1098	0.0407	0.0552	0.0177
COG1795	0.0000	0.0015	0.0018	0.0036	0.0028	0.0007	0.0008	0.0007	0.0005	0.0010	0.0005
COG1796	0.0100	0.0885	0.0528	0.2414	0.1103	0.0416	0.0203	0.0136	0.0070	0.0074	0.0044
COG1797	0.0000	0.8122	0.1276	0.7398	0.1392	0.3370	0.1852	0.2346	0.1669	0.0288	0.0149
COG1798	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0003	0.0002	0.0004	0.0002
COG1799	0.0000	0.2942	0.2328	0.1983	0.1674	0.2555	0.2372	0.0626	0.0763	0.0301	0.0431
COG1800	0.0000	0.0291	0.0087	0.0255	0.0096	0.0407	0.0181	0.0294	0.0106	0.0153	0.0060
COG1801	0.0000	0.9597	0.0400	0.9862	0.0096	0.9730	0.0151	0.9316	0.0140	0.2931	0.0977
COG1802	0.0000	0.9316	0.0480	0.9505	0.0596	0.6276	0.1373	0.1503	0.0534	0.0592	0.0184
COG1803	0.0000	0.5313	0.1272	0.4979	0.1353	0.1746	0.0614	0.0953	0.0399	0.0301	0.0205
COG1804	0.0000	0.5158	0.1600	0.5962	0.2008	0.1012	0.0498	0.0675	0.0111	0.0295	0.0153
COG1805	0.0000	0.0047	0.0028	0.0029	0.0014	0.0039	0.0021	0.0048	0.0020	0.0043	0.0022
COG1806	0.0000	0.5381	0.2517	0.5425	0.2422	0.2601	0.1850	0.0487	0.0399	0.0158	0.0094
COG1807	0.0000	0.8299	0.0942	0.8846	0.0765	0.6648	0.1138	0.7642	0.0890	0.6952	0.0860
COG1808	0.0000	0.1366	0.0597	0.0828	0.0351	0.0611	0.0360	0.0516	0.0393	0.0423	0.0295
COG1809	0.0000	0.1174	0.0708	0.1489	0.1034	0.0778	0.0588	0.0163	0.0142	0.0048	0.0048
COG1810	0.0000	0.1725	0.0989	0.1282	0.0718	0.1602	0.1124	0.0973	0.0475	0.0042	0.0026
COG1811	0.0000	0.9051	0.0490	0.8964	0.0589	0.6279	0.1950	0.1803	0.0795	0.0623	0.0482
COG1812	0.0000	0.1058	0.0839	0.1446	0.1031	0.1477	0.0980	0.1199	0.0688	0.0109	0.0051
COG1813	0.0000	0.0705	0.0285	0.0484	0.0195	0.0289	0.0167	0.0319	0.0206	0.0206	0.0157
COG1814	0.0000	0.3706	0.0751	0.3167	0.0949	0.2841	0.0864	0.1878	0.0725	0.0840	0.0227
COG1815	0.0100	0.9941	0.0024	0.9975	0.0011	0.9751	0.0133	0.9291	0.0307	0.7141	0.1491
COG1816	0.0000	0.3015	0.0868	0.3981	0.0992	0.1136	0.0349	0.0717	0.0247	0.0704	0.0292
COG1817	0.0000	0.0820	0.0456	0.1058	0.0663	0.0965	0.0470	0.0813	0.0446	0.0487	0.0224
COG1818	0.0000	0.0180	0.0150	0.0217	0.0134	0.0266	0.0188	0.0261	0.0109	0.0031	0.0015
COG1819	0.0000	0.0918	0.0387	0.0951	0.0469	0.0443	0.0236	0.0310	0.0166	0.0180	0.0116
COG1820	0.0000	0.8795	0.0971	0.9451	0.0459	0.4979	0.1529	0.1461	0.0768	0.0455	0.0272
COG1821	0.0000	0.0065	0.0076	0.0072	0.0078	0.0054	0.0057	0.0055	0.0032	0.0032	0.0016
COG1822	0.0000	0.0003	0.0007	0.0003	0.0007	0.0003	0.0005	0.0003	0.0006	0.0002	0.0003
COG1823	0.0000	0.0021	0.0043	0.0032	0.0075	0.0008	0.0014	0.0011	0.0017	0.0041	0.0057
COG1824	0.0000	0.0010	0.0007	0.0009	0.0008	0.0027	0.0024	0.0024	0.0022	0.0017	0.0011
COG1825	0.0000	0.9946	0.0033	0.9926	0.0050	0.9939	0.0035	0.9860	0.0064	0.9693	0.0144
COG1826	0.0000	0.9246	0.0244	0.9541	0.0236	0.8360	0.0517	0.6817	0.1497	0.2110	0.1090
COG1827	0.0000	0.2648	0.1295	0.1832	0.1086	0.1141	0.0550	0.0238	0.0238	0.0088	0.0067
COG1828	0.0000	0.4608	0.2624	0.3116	0.2629	0.3995	0.2431	0.3209	0.2227	0.2014	0.1226
COG1829	0.0000	0.0004	0.0003	0.0004	0.0003	0.0006	0.0005	0.0010	0.0008	0.0012	0.0011
COG1830	0.0000	0.9616	0.0149	0.9740	0.0139	0.8768	0.0428	0.6779	0.0939	0.3399	0.1109
COG1831	0.0000	0.0014	0.0014	0.0015	0.0014	0.0008	0.0006	0.0005	0.0005	0.0003	0.0001
COG1832	0.0000	0.8084	0.0713	0.8428	0.0758	0.4516	0.1293	0.2636	0.1389	0.0889	0.0538
COG1833	0.0000	0.6639	0.1145	0.6332	0.1124	0.5739	0.1210	0.2937	0.1170	0.0627	0.0319
COG1834	0.0100	0.2898	0.1169	0.6763	0.1381	0.0486	0.0145	0.0309	0.0082	0.0256	0.0117
COG1835	0.0000	0.0864	0.0278	0.0627	0.0244	0.0298	0.0113	0.0267	0.0070	0.0274	0.0092
COG1836	0.0000	0.0459	0.0334	0.0461	0.0286	0.0192	0.0117	0.0104	0.0051	0.0051	0.0024
COG1837	0.0000	0.9777	0.0529	0.9819	0.0410	0.9603	0.0960	0.8817	0.1941	0.7015	0.2243
COG1838	0.0200	0.9967	0.0017	0.9995	0.0003	0.9983	0.0007	0.9376	0.0177	0.6497	0.0995
COG1839	0.0000	0.8931	0.0801	0.9151	0.0668	0.7908	0.1065	0.8133	0.0937	0.3345	0.1728
