COG_ID	input_prob	mean_actual	sd_actual	mean_>0	sd_>0	mean_>0.01	sd_>0.01	mean_>0.04	sd_>0.04	mean_>0.099	sd_>0.099
COG4424	0.1130	0.1808	0.1648	0.6254	0.1700	0.3107	0.2338	0.3371	0.2467	0.2993	0.2448
COG4425	0.0000	0.0016	0.0013	0.0274	0.0392	0.0035	0.0032	0.0020	0.0018	0.0013	0.0016
COG4427	0.0000	0.0040	0.0049	0.0098	0.0076	0.0062	0.0093	0.0041	0.0061	0.0041	0.0068
COG4430	0.0377	0.0100	0.0092	0.1660	0.2605	0.1223	0.2764	0.0051	0.0073	0.0027	0.0020
COG4443	0.0000	0.0694	0.0497	0.1653	0.1252	0.0357	0.0264	0.0433	0.0284	0.0184	0.0141
COG4445	0.0000	0.0010	0.0031	0.0016	0.0048	0.0007	0.0021	0.0007	0.0022	0.0009	0.0029
COG4446	0.0000	0.0361	0.0254	0.2552	0.0862	0.0414	0.0379	0.0146	0.0118	0.0192	0.0095
COG4447	1.0000	0.7608	0.2520	0.9747	0.0628	0.8222	0.2511	0.8002	0.2422	0.7323	0.2421
COG4448	0.1017	0.0830	0.0455	0.3142	0.1999	0.3365	0.1872	0.3356	0.1709	0.2790	0.1150
COG4449	0.0000	0.0662	0.0404	0.3921	0.1840	0.1363	0.1027	0.0735	0.0519	0.0541	0.0403
COG4451	0.0000	0.0029	0.0023	0.0060	0.0065	0.0039	0.0033	0.0048	0.0030	0.0045	0.0032
COG4452	0.0000	0.0145	0.0207	0.0545	0.0472	0.0136	0.0186	0.0070	0.0099	0.0099	0.0137
COG4453	0.0000	0.0514	0.0468	0.2040	0.1643	0.0619	0.0462	0.0483	0.0316	0.0401	0.0383
COG4454	0.0377	0.0216	0.0281	0.1753	0.1056	0.1305	0.1141	0.0071	0.0084	0.0044	0.0067
COG4455	0.0000	0.0021	0.0012	0.0044	0.0036	0.0024	0.0016	0.0016	0.0010	0.0015	0.0009
COG4456	0.0029	0.3904	0.1550	0.7740	0.1247	0.2451	0.1295	0.2005	0.0899	0.1367	0.0700
COG4457	0.0000	0.0233	0.0525	0.0618	0.0907	0.0179	0.0318	0.0109	0.0194	0.0117	0.0213
COG4458	0.0000	0.0309	0.0716	0.0744	0.1161	0.0214	0.0405	0.0136	0.0263	0.0150	0.0297
COG4459	0.0000	0.0003	0.0005	0.0031	0.0034	0.0005	0.0008	0.0003	0.0006	0.0003	0.0006
COG4460	0.0000	0.0019	0.0016	0.0070	0.0071	0.0028	0.0031	0.0014	0.0013	0.0015	0.0014
COG4461	0.0000	0.0144	0.0131	0.0433	0.0416	0.0342	0.0232	0.0140	0.0100	0.0137	0.0107
COG4463	0.0000	0.3045	0.2203	0.5826	0.3624	0.4844	0.2793	0.3665	0.2074	0.1623	0.1176
COG4464	0.2225	0.1842	0.1028	0.6366	0.2792	0.5247	0.2491	0.2995	0.1942	0.2268	0.1692
COG4465	0.0000	0.6158	0.2492	0.7884	0.2313	0.7356	0.1744	0.6228	0.1562	0.4448	0.1639
COG4466	0.0078	0.3012	0.3235	0.5056	0.3955	0.1875	0.2468	0.1715	0.2474	0.1100	0.1873
COG4467	0.0000	0.1139	0.1132	0.7342	0.2351	0.1838	0.1397	0.1066	0.1045	0.0647	0.0664
COG4468	0.0012	0.0168	0.0140	0.0382	0.0427	0.0023	0.0024	0.0019	0.0015	0.0038	0.0033
COG4469	0.0000	0.0047	0.0060	0.0155	0.0111	0.0118	0.0197	0.0102	0.0202	0.0074	0.0106
COG4470	0.0000	0.0002	0.0003	0.0002	0.0004	0.0001	0.0003	0.0001	0.0003	0.0002	0.0004
COG4471	0.0000	0.0008	0.0015	0.0027	0.0048	0.0008	0.0017	0.0006	0.0013	0.0006	0.0011
COG4472	0.0000	0.0941	0.1220	0.2890	0.2883	0.2704	0.2444	0.0904	0.0865	0.0136	0.0134
COG4473	0.0000	0.0057	0.0123	0.0297	0.0600	0.0073	0.0149	0.0047	0.0096	0.0029	0.0060
COG4474	0.0000	0.0003	0.0005	0.0003	0.0010	0.0002	0.0006	0.0002	0.0003	0.0002	0.0003
COG4475	0.0000	0.0139	0.0197	0.0540	0.1152	0.0313	0.0414	0.0127	0.0157	0.0102	0.0094
COG4476	0.0000	0.0007	0.0014	0.0021	0.0044	0.0008	0.0016	0.0006	0.0012	0.0005	0.0010
COG4477	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG4478	0.0000	0.0049	0.0064	0.0219	0.0524	0.0050	0.0064	0.0037	0.0046	0.0020	0.0028
COG4479	0.0000	0.0013	0.0024	0.0054	0.0110	0.0016	0.0029	0.0011	0.0019	0.0009	0.0015
COG4481	0.1162	0.3997	0.2811	0.6692	0.3810	0.6013	0.3268	0.4998	0.2962	0.2030	0.1750
COG4483	0.0000	0.0002	0.0002	0.0011	0.0019	0.0002	0.0003	0.0002	0.0001	0.0001	0.0001
COG4485	0.9747	0.2594	0.2949	0.3097	0.2726	0.2878	0.3027	0.2291	0.3059	0.2384	0.3049
COG4487	0.0000	0.0026	0.0057	0.0022	0.0037	0.0017	0.0028	0.0017	0.0029	0.0020	0.0032
COG4492	0.0000	0.0225	0.0185	0.1378	0.1377	0.0593	0.0569	0.0347	0.0290	0.0121	0.0139
COG4493	0.0000	0.0990	0.1021	0.4385	0.2676	0.1208	0.1030	0.0758	0.0791	0.0435	0.0470
COG4495	0.0000	0.0006	0.0006	0.0011	0.0014	0.0009	0.0009	0.0006	0.0007	0.0005	0.0005
COG4496	0.1007	0.3798	0.2400	0.5349	0.2964	0.3486	0.2568	0.4698	0.2436	0.3929	0.2286
COG4499	0.0000	0.0009	0.0016	0.0033	0.0059	0.0012	0.0019	0.0008	0.0014	0.0007	0.0011
COG4502	0.0000	0.0038	0.0050	0.0087	0.0081	0.0050	0.0052	0.0035	0.0049	0.0033	0.0044
COG4506	0.0000	0.0078	0.0197	0.0268	0.0780	0.0099	0.0244	0.0062	0.0148	0.0044	0.0108
COG4508	0.0000	0.0244	0.0214	0.0578	0.0874	0.0159	0.0156	0.0097	0.0095	0.0044	0.0041
COG4509	0.0000	0.0001	0.0002	0.0001	0.0002	0.0001	0.0001	0.0001	0.0001	0.0001	0.0002
COG4512	0.0000	0.0299	0.0214	0.0730	0.0519	0.0397	0.0232	0.0340	0.0213	0.0218	0.0129
COG4517	0.0000	0.0323	0.0360	0.1624	0.1580	0.0340	0.0341	0.0160	0.0138	0.0155	0.0154
COG4518	0.0000	0.0035	0.0059	0.0182	0.0349	0.0034	0.0056	0.0024	0.0035	0.0023	0.0030
COG4519	0.0000	0.0003	0.0009	0.0020	0.0034	0.0006	0.0014	0.0004	0.0010	0.0004	0.0010
COG4520	0.0000	0.0130	0.0323	0.0254	0.0527	0.0171	0.0447	0.0065	0.0170	0.0084	0.0212
COG4521	0.0000	0.0030	0.0044	0.0303	0.0403	0.0124	0.0239	0.0072	0.0146	0.0046	0.0078
COG4525	0.0000	0.0043	0.0066	0.0177	0.0281	0.0073	0.0095	0.0039	0.0057	0.0036	0.0053
COG4529	0.0000	0.0002	0.0001	0.0004	0.0003	0.0004	0.0004	0.0003	0.0002	0.0003	0.0002
COG4530	0.0000	0.0159	0.0348	0.0406	0.0843	0.0158	0.0338	0.0108	0.0229	0.0101	0.0216
COG4531	0.1100	0.0104	0.0223	0.0334	0.0697	0.0350	0.0935	0.0292	0.0634	0.0391	0.0690
COG4533	0.0000	0.0094	0.0242	0.0451	0.0369	0.0203	0.0493	0.0115	0.0309	0.0094	0.0251
COG4535	0.0000	0.0007	0.0019	0.0009	0.0028	0.0006	0.0017	0.0007	0.0018	0.0007	0.0019
COG4536	0.0000	0.0043	0.0083	0.0077	0.0111	0.0054	0.0081	0.0069	0.0150	0.0078	0.0200
COG4537	0.0526	0.5570	0.2758	0.8934	0.1860	0.7716	0.2509	0.7652	0.2418	0.1213	0.1065
COG4538	0.0000	0.0049	0.0062	0.0308	0.0367	0.0117	0.0184	0.0063	0.0087	0.0046	0.0075
COG4539	0.0000	0.0024	0.0052	0.0059	0.0165	0.0022	0.0051	0.0014	0.0029	0.0018	0.0037
COG4540	0.0000	0.0018	0.0030	0.0024	0.0038	0.0020	0.0029	0.0019	0.0030	0.0021	0.0035
COG4541	0.0000	0.0150	0.0269	0.0612	0.0982	0.0296	0.0577	0.0152	0.0273	0.0134	0.0214
COG4542	0.0000	0.1129	0.0578	0.6446	0.2334	0.2597	0.1511	0.1036	0.0577	0.0588	0.0374
COG4544	0.0000	0.0010	0.0016	0.0023	0.0035	0.0018	0.0044	0.0016	0.0033	0.0016	0.0036
COG4545	0.0000	0.0024	0.0024	0.0056	0.0078	0.0021	0.0022	0.0018	0.0017	0.0018	0.0017
COG4547	0.0000	0.0105	0.0252	0.0167	0.0254	0.0124	0.0280	0.0112	0.0280	0.0096	0.0228
COG4548	0.0000	0.0228	0.0388	0.0270	0.0190	0.0253	0.0304	0.0087	0.0102	0.0075	0.0088
COG4549	0.0000	0.0012	0.0012	0.0214	0.0268	0.0040	0.0042	0.0018	0.0026	0.0015	0.0021
COG4550	0.0000	0.0024	0.0022	0.0125	0.0119	0.0050	0.0056	0.0027	0.0027	0.0024	0.0020
COG4551	0.0000	0.0053	0.0083	0.0153	0.0135	0.0070	0.0105	0.0035	0.0050	0.0042	0.0063
COG4552	0.7743	0.6822	0.2277	0.8887	0.1352	0.8471	0.1551	0.8096	0.1524	0.7162	0.1958
COG4553	0.0000	0.0017	0.0034	0.0047	0.0116	0.0024	0.0050	0.0016	0.0033	0.0014	0.0028
COG4555	0.0018	0.3848	0.1243	0.7542	0.1649	0.1268	0.0265	0.1967	0.0842	0.1454	0.0654
COG4558	0.0000	0.0012	0.0021	0.0077	0.0132	0.0025	0.0036	0.0010	0.0016	0.0011	0.0018
COG4559	0.0000	0.0005	0.0009	0.0031	0.0065	0.0007	0.0011	0.0003	0.0005	0.0004	0.0007
COG4564	0.9977	0.6040	0.1561	0.7114	0.1382	0.7116	0.1431	0.6381	0.1248	0.6908	0.1138
COG4565	0.0024	0.1969	0.2658	0.8101	0.1992	0.2519	0.2669	0.1454	0.2714	0.1367	0.2612
COG4566	0.0410	0.0976	0.1551	0.3296	0.2856	0.2411	0.2698	0.2164	0.2524	0.0237	0.0328
COG4567	0.0000	0.0028	0.0059	0.0060	0.0103	0.0026	0.0049	0.0017	0.0033	0.0023	0.0048
COG4568	0.0000	0.0164	0.0303	0.0296	0.0516	0.0339	0.0689	0.0170	0.0333	0.0187	0.0372
COG4569	0.0000	0.0391	0.0192	0.2196	0.1407	0.0842	0.0500	0.0398	0.0320	0.0275	0.0281
COG4570	0.0000	0.0336	0.0164	0.2157	0.1933	0.0367	0.0189	0.0351	0.0144	0.0195	0.0087
COG4571	0.0000	0.0849	0.0536	0.2047	0.1165	0.0844	0.0461	0.0590	0.0313	0.0668	0.0366
COG4572	0.0000	0.0078	0.0063	0.0381	0.0393	0.0112	0.0087	0.0072	0.0108	0.0056	0.0103
COG4573	0.0000	0.0705	0.1000	0.5146	0.1579	0.2229	0.1647	0.0704	0.1061	0.0435	0.0781
COG4574	0.0000	0.0045	0.0063	0.0063	0.0083	0.0051	0.0065	0.0040	0.0049	0.0048	0.0058
COG4575	0.0000	0.0084	0.0165	0.0119	0.0224	0.0084	0.0141	0.0070	0.0125	0.0074	0.0135
COG4576	0.9998	0.9695	0.0403	0.9972	0.0023	0.9858	0.0141	0.9787	0.0240	0.9812	0.0245
COG4577	1.0000	0.9597	0.0659	0.9964	0.0029	0.9809	0.0254	0.9760	0.0359	0.9786	0.0379
COG4578	0.0000	0.0005	0.0005	0.0059	0.0048	0.0012	0.0012	0.0008	0.0011	0.0005	0.0005
COG4579	0.0000	0.0109	0.0152	0.0214	0.0233	0.0114	0.0116	0.0076	0.0097	0.0098	0.0130
COG4580	0.0000	0.0340	0.0554	0.3509	0.1899	0.0459	0.0502	0.0176	0.0224	0.0185	0.0211
COG4581	0.8417	0.0995	0.1146	0.1950	0.1281	0.2130	0.1765	0.3064	0.1894	0.2708	0.1855
COG4582	0.0000	0.0006	0.0015	0.0007	0.0012	0.0007	0.0015	0.0008	0.0021	0.0008	0.0020
COG4583	0.0000	0.0001	0.0001	0.0002	0.0005	0.0005	0.0014	0.0003	0.0007	0.0002	0.0004
COG4584	0.9728	0.8871	0.1126	0.9859	0.0228	0.9462	0.0617	0.9207	0.0722	0.8784	0.0914
COG4585	1.0000	0.8833	0.1046	0.9969	0.0048	0.9409	0.0746	0.9176	0.0824	0.8699	0.0859
COG4586	0.5486	0.7592	0.3074	0.9971	0.0066	0.8747	0.2149	0.9238	0.1353	0.9359	0.1039
COG4587	0.7636	0.7022	0.3606	0.9836	0.0498	0.8275	0.2765	0.8681	0.2127	0.8733	0.2002
COG4588	0.0000	0.0582	0.0442	0.1273	0.0789	0.0527	0.0377	0.0371	0.0307	0.0406	0.0326
COG4589	1.0000	0.8056	0.2175	0.9574	0.0593	0.8940	0.2061	0.8803	0.1898	0.7906	0.2352
COG4590	0.0000	0.0176	0.0134	0.0262	0.0324	0.0150	0.0093	0.0113	0.0065	0.0113	0.0059
COG4591	1.0000	0.9950	0.0072	1.0000	0.0000	0.9904	0.0119	0.9863	0.0136	0.9927	0.0064
COG4592	0.0000	0.0001	0.0001	0.0005	0.0003	0.0002	0.0002	0.0002	0.0001	0.0002	0.0002
COG4594	0.0000	0.0008	0.0013	0.0058	0.0040	0.0030	0.0063	0.0014	0.0026	0.0013	0.0023
COG4597	0.0000	0.0060	0.0082	0.0198	0.0363	0.0088	0.0108	0.0070	0.0079	0.0103	0.0103
COG4598	0.0000	0.0027	0.0047	0.0103	0.0185	0.0051	0.0091	0.0021	0.0038	0.0020	0.0036
COG4603	0.7620	0.9381	0.0905	0.9999	0.0002	0.9988	0.0021	0.9975	0.0048	0.9965	0.0072
COG4604	0.0013	0.0016	0.0016	0.0115	0.0149	0.0002	0.0001	0.0002	0.0002	0.0002	0.0001
COG4605	0.0000	0.0003	0.0003	0.0012	0.0014	0.0002	0.0002	0.0002	0.0002	0.0001	0.0001
COG4606	0.0000	0.0002	0.0003	0.0020	0.0029	0.0002	0.0002	0.0001	0.0002	0.0001	0.0001
COG4607	0.0000	0.0002	0.0003	0.0007	0.0009	0.0002	0.0002	0.0002	0.0002	0.0002	0.0002
COG4608	1.0000	0.9970	0.0057	1.0000	0.0000	0.9990	0.0013	0.9973	0.0033	0.9951	0.0065
COG4615	0.0000	0.0345	0.0303	0.1088	0.0823	0.0786	0.0850	0.0411	0.0412	0.0361	0.0329
COG4618	0.0000	0.0066	0.0100	0.0133	0.0195	0.0064	0.0087	0.0053	0.0072	0.0056	0.0086
COG4619	0.0000	0.0454	0.0412	0.3928	0.1690	0.0989	0.0804	0.0426	0.0352	0.0370	0.0349
COG4623	0.0000	0.0173	0.0343	0.0232	0.0567	0.0159	0.0335	0.0083	0.0161	0.0110	0.0194
COG4624	1.0000	0.7227	0.1614	0.7954	0.1554	0.7172	0.1533	0.6887	0.1416	0.6530	0.1458
COG4625	1.0000	0.2518	0.2265	0.3838	0.2194	0.3431	0.2306	0.3267	0.2263	0.3060	0.2275
COG4626	0.0000	0.0051	0.0031	0.0082	0.0069	0.0060	0.0046	0.0068	0.0046	0.0070	0.0045
COG4627	0.9863	0.3325	0.2147	0.4301	0.2138	0.3689	0.2039	0.2241	0.2137	0.3159	0.2056
COG4628	0.0020	0.0071	0.0077	0.0395	0.0414	0.0020	0.0034	0.0015	0.0028	0.0026	0.0050
COG4630	0.0016	0.0833	0.2102	0.1464	0.2640	0.0464	0.1022	0.0336	0.0662	0.0462	0.0877
COG4631	0.0000	0.0391	0.1167	0.0598	0.1402	0.0391	0.1113	0.0205	0.0570	0.0283	0.0812
COG4632	0.9979	0.8640	0.2294	0.9199	0.2230	0.9623	0.0705	0.9796	0.0322	0.9525	0.0824
COG4633	0.0027	0.2117	0.1713	0.6365	0.2233	0.0654	0.0456	0.0425	0.0464	0.0338	0.0355
COG4634	0.9998	0.9929	0.0060	0.9979	0.0013	0.9948	0.0038	0.9921	0.0061	0.9828	0.0144
COG4635	0.0057	0.5245	0.1930	0.9321	0.0550	0.4397	0.2422	0.2255	0.2089	0.1664	0.1831
COG4636	1.0000	0.9849	0.0338	0.9998	0.0007	0.9935	0.0167	0.9900	0.0224	0.9763	0.0478
COG4637	0.9980	0.8465	0.1187	0.9828	0.0198	0.8992	0.0963	0.8562	0.1074	0.8085	0.1310
COG4638	0.0039	0.0043	0.0095	0.0585	0.1548	0.0129	0.0384	0.0036	0.0080	0.0019	0.0034
COG4639	0.0000	0.0454	0.1102	0.2351	0.2543	0.0962	0.2418	0.0517	0.1351	0.0378	0.0952
COG4640	0.0257	0.1502	0.1341	0.4432	0.2442	0.2840	0.1986	0.0321	0.0218	0.0307	0.0233
COG4641	1.0000	0.6916	0.1626	0.7797	0.1707	0.6909	0.1772	0.5770	0.1663	0.6972	0.1402
COG4642	0.0076	0.0544	0.1124	0.2672	0.2153	0.0164	0.0323	0.0088	0.0174	0.0098	0.0202
COG4643	0.0010	0.0707	0.0833	0.3801	0.2172	0.0315	0.0250	0.0164	0.0181	0.0156	0.0204
COG4644	0.0000	0.0472	0.0921	0.3386	0.1936	0.0696	0.1019	0.0408	0.0885	0.0352	0.0794
COG4645	0.0000	0.0044	0.0032	0.0235	0.0210	0.0126	0.0078	0.0056	0.0036	0.0046	0.0031
COG4646	0.0014	0.2822	0.1252	0.7356	0.1834	0.1329	0.0749	0.0869	0.0449	0.0667	0.0346
COG4647	0.0000	0.0110	0.0034	0.0539	0.0336	0.0151	0.0049	0.0077	0.0025	0.0051	0.0021
COG4648	0.0000	0.0012	0.0024	0.0035	0.0065	0.0009	0.0018	0.0006	0.0012	0.0008	0.0016
COG4649	0.0000	0.0005	0.0012	0.0002	0.0006	0.0004	0.0011	0.0002	0.0006	0.0004	0.0010
COG4650	0.0000	0.0141	0.0303	0.0686	0.0725	0.0187	0.0438	0.0092	0.0221	0.0081	0.0181
COG4651	0.0108	0.0442	0.0572	0.2788	0.2420	0.1571	0.2097	0.0070	0.0081	0.0067	0.0075
COG4652	0.0000	0.0032	0.0023	0.0099	0.0069	0.0047	0.0037	0.0041	0.0026	0.0022	0.0013
COG4653	0.0000	0.0103	0.0123	0.0190	0.0226	0.0149	0.0237	0.0136	0.0236	0.0108	0.0177
COG4654	0.0000	0.0037	0.0094	0.0091	0.0193	0.0029	0.0071	0.0019	0.0048	0.0027	0.0071
COG4655	0.0393	0.6013	0.1823	0.8092	0.1550	0.8600	0.0947	0.4491	0.1724	0.3224	0.1594
COG4656	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG4657	1.0000	0.9986	0.0016	0.9990	0.0011	0.9977	0.0026	0.9981	0.0019	0.9987	0.0011
COG4658	1.0000	0.9979	0.0027	1.0000	0.0000	0.9966	0.0052	0.9949	0.0044	0.9956	0.0039
COG4659	1.0000	0.9984	0.0021	0.9997	0.0004	0.9985	0.0023	0.9980	0.0021	0.9984	0.0018
COG4660	1.0000	0.9990	0.0015	0.9995	0.0009	0.9987	0.0016	0.9987	0.0015	0.9992	0.0008
COG4662	0.9727	0.9961	0.0036	0.9993	0.0013	0.9978	0.0023	0.9944	0.0040	0.9935	0.0057
COG4663	0.0047	0.0533	0.0654	0.4112	0.2756	0.0726	0.0927	0.0151	0.0156	0.0315	0.0246
COG4664	0.0122	0.0385	0.0403	0.3769	0.2536	0.1101	0.0934	0.0101	0.0122	0.0215	0.0195
COG4665	0.0334	0.0710	0.0639	0.5144	0.2991	0.2318	0.1548	0.0228	0.0236	0.0507	0.0374
COG4666	0.1527	0.7074	0.1878	0.9065	0.1382	0.8468	0.1449	0.8841	0.1198	0.9194	0.0856
COG4667	0.0000	0.0004	0.0008	0.0008	0.0012	0.0005	0.0008	0.0002	0.0004	0.0004	0.0009
COG4668	0.0000	0.0088	0.0045	0.1226	0.0764	0.0192	0.0097	0.0100	0.0068	0.0067	0.0030
COG4669	0.0000	0.0009	0.0012	0.0032	0.0036	0.0009	0.0012	0.0007	0.0008	0.0007	0.0009
COG4670	0.0020	0.1438	0.1641	0.6416	0.1919	0.1297	0.1378	0.0447	0.0564	0.0303	0.0356
COG4671	0.0021	0.2968	0.1650	0.6875	0.1481	0.1726	0.0877	0.0998	0.0503	0.1175	0.0704
COG4672	0.0000	0.0963	0.0835	0.2413	0.1579	0.1262	0.1290	0.0828	0.0788	0.0760	0.0637
COG4674	0.0000	0.0051	0.0044	0.0121	0.0106	0.0098	0.0065	0.0093	0.0052	0.0094	0.0061
COG4675	0.0273	0.1204	0.1598	0.5249	0.1977	0.3237	0.2245	0.0314	0.0381	0.0272	0.0281
COG4676	0.6960	0.4816	0.2438	0.8256	0.1489	0.6376	0.2311	0.5734	0.2272	0.5930	0.2131
COG4677	0.1382	0.0751	0.1718	0.2480	0.2343	0.1723	0.2380	0.2314	0.2630	0.1338	0.2381
COG4678	0.0000	0.0135	0.0288	0.0182	0.0341	0.0112	0.0241	0.0080	0.0166	0.0096	0.0181
COG4679	0.9981	0.7056	0.1489	0.8665	0.1167	0.7037	0.1474	0.6823	0.1537	0.6299	0.1619
COG4680	0.0000	0.0520	0.0633	0.3205	0.2333	0.0573	0.0598	0.0356	0.0400	0.0299	0.0331
COG4681	0.0000	0.0037	0.0035	0.0068	0.0058	0.0038	0.0026	0.0024	0.0012	0.0032	0.0017
COG4682	0.0000	0.0046	0.0066	0.0242	0.0205	0.0105	0.0115	0.0042	0.0063	0.0043	0.0078
COG4683	0.0000	0.0422	0.0325	0.1509	0.1247	0.0455	0.0341	0.0392	0.0217	0.0324	0.0168
COG4684	0.0037	0.3198	0.2446	0.6541	0.3524	0.1854	0.2014	0.0958	0.1282	0.0359	0.0462
COG4685	0.0000	0.0036	0.0028	0.0218	0.0141	0.0057	0.0041	0.0034	0.0032	0.0030	0.0033
COG4687	0.0011	0.0005	0.0007	0.0019	0.0025	0.0001	0.0002	0.0001	0.0001	0.0001	0.0001
COG4688	0.0000	0.0127	0.0089	0.0569	0.0290	0.0184	0.0131	0.0112	0.0092	0.0105	0.0087
COG4689	0.0000	0.1117	0.0790	0.4625	0.1948	0.2601	0.1546	0.1236	0.1282	0.0946	0.1194
COG4690	0.0022	0.3149	0.1195	0.7912	0.1116	0.1840	0.0879	0.0896	0.0621	0.0916	0.0595
COG4691	0.0010	0.1894	0.1577	0.6786	0.1624	0.1126	0.0892	0.0628	0.0433	0.0513	0.0490
COG4692	0.0013	0.4522	0.1726	0.9011	0.0883	0.4537	0.1562	0.1883	0.0850	0.1097	0.0541
COG4693	0.0000	0.0175	0.0229	0.0870	0.0649	0.0325	0.0467	0.0219	0.0349	0.0185	0.0314
COG4694	0.0000	0.0968	0.0605	0.1567	0.0761	0.0911	0.0515	0.0687	0.0413	0.0737	0.0473
COG4695	0.0000	0.0019	0.0036	0.0036	0.0067	0.0038	0.0090	0.0029	0.0074	0.0022	0.0050
COG4696	0.0000	0.0010	0.0025	0.0109	0.0223	0.0015	0.0038	0.0010	0.0026	0.0011	0.0031
COG4697	0.0000	0.0020	0.0012	0.0042	0.0028	0.0021	0.0015	0.0016	0.0010	0.0012	0.0008
COG4698	0.0000	0.0056	0.0094	0.0231	0.0381	0.0063	0.0100	0.0046	0.0066	0.0030	0.0052
COG4699	0.0000	0.0002	0.0003	0.0012	0.0026	0.0002	0.0004	0.0001	0.0002	0.0001	0.0001
COG4700	0.0167	0.0640	0.1336	0.3898	0.2066	0.1488	0.2349	0.0128	0.0239	0.0113	0.0216
COG4701	0.0000	0.0011	0.0017	0.0013	0.0025	0.0017	0.0026	0.0016	0.0025	0.0015	0.0027
COG4702	0.0000	0.0011	0.0008	0.0159	0.0157	0.0053	0.0042	0.0017	0.0013	0.0009	0.0008
COG4703	0.0000	0.0002	0.0004	0.0016	0.0034	0.0003	0.0006	0.0002	0.0003	0.0001	0.0002
COG4704	0.0013	0.0242	0.0476	0.0949	0.1929	0.0215	0.0454	0.0106	0.0228	0.0091	0.0186
COG4705	0.0000	0.0014	0.0010	0.0038	0.0029	0.0026	0.0022	0.0014	0.0008	0.0009	0.0005
COG4706	0.0000	0.0010	0.0030	0.0087	0.0225	0.0009	0.0027	0.0006	0.0016	0.0008	0.0023
COG4707	0.0000	0.0003	0.0001	0.0021	0.0014	0.0005	0.0002	0.0003	0.0001	0.0002	0.0001
COG4708	0.0743	0.3557	0.3332	0.2439	0.3143	0.4001	0.2897	0.4313	0.3015	0.1246	0.1372
COG4709	0.0000	0.0010	0.0013	0.0062	0.0058	0.0012	0.0022	0.0006	0.0009	0.0008	0.0013
COG4710	0.0027	0.1922	0.1038	0.5337	0.1879	0.0587	0.0581	0.0468	0.0406	0.0539	0.0502
COG4711	0.0000	0.0274	0.0181	0.1147	0.0876	0.0324	0.0193	0.0225	0.0111	0.0236	0.0146
COG4712	0.0000	0.0970	0.0805	0.4320	0.2052	0.1521	0.1185	0.0840	0.0660	0.0843	0.0589
COG4713	0.0000	0.0136	0.0085	0.0467	0.0377	0.0089	0.0063	0.0051	0.0030	0.0042	0.0023
COG4714	0.0000	0.0230	0.0360	0.1161	0.1129	0.0284	0.0530	0.0171	0.0297	0.0171	0.0322
COG4715	0.9285	0.6314	0.1901	0.9527	0.0413	0.7985	0.1739	0.7773	0.1556	0.6403	0.1707
COG4716	0.0000	0.0075	0.0039	0.0624	0.0349	0.0180	0.0159	0.0106	0.0068	0.0074	0.0060
COG4717	0.1331	0.2541	0.1788	0.3533	0.2058	0.5537	0.2111	0.5819	0.1947	0.4989	0.1919
COG4718	0.0000	0.0060	0.0107	0.0236	0.0463	0.0122	0.0260	0.0068	0.0125	0.0054	0.0091
COG4719	0.0041	0.1593	0.1637	0.5493	0.2133	0.0676	0.0514	0.0461	0.0461	0.0466	0.0593
COG4720	0.0089	0.3511	0.2302	0.5945	0.3622	0.1786	0.1316	0.1144	0.0865	0.0481	0.0355
COG4721	0.0000	0.0096	0.0076	0.0929	0.0730	0.0118	0.0088	0.0082	0.0046	0.0031	0.0018
COG4722	0.0000	0.0159	0.0107	0.0637	0.0480	0.0175	0.0109	0.0110	0.0070	0.0074	0.0053
COG4723	0.0000	0.0085	0.0124	0.0281	0.0451	0.0157	0.0301	0.0093	0.0142	0.0077	0.0102
COG4724	0.0000	0.0068	0.0041	0.0396	0.0381	0.0089	0.0052	0.0057	0.0031	0.0056	0.0033
COG4725	0.0000	0.0207	0.0134	0.0396	0.0349	0.0266	0.0119	0.0233	0.0109	0.0212	0.0096
COG4726	0.1326	0.5839	0.2881	0.9492	0.0794	0.8327	0.1875	0.8159	0.1851	0.7207	0.2235
COG4727	0.0000	0.0070	0.0096	0.0300	0.0366	0.0090	0.0111	0.0053	0.0070	0.0055	0.0071
COG4728	0.0000	0.0001	0.0001	0.0000	0.0000	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
COG4729	0.0047	0.1991	0.1262	0.5235	0.2361	0.2451	0.0993	0.2427	0.0864	0.2052	0.0899
COG4731	0.0174	0.0248	0.0426	0.0822	0.1083	0.0533	0.0863	0.0086	0.0197	0.0110	0.0237
COG4732	0.0000	0.1971	0.1771	0.5832	0.3242	0.2687	0.2148	0.1222	0.1108	0.0619	0.0588
COG4733	1.0000	0.9848	0.0119	0.9959	0.0052	0.9890	0.0076	0.9817	0.0132	0.9639	0.0212
COG4734	0.0000	0.0017	0.0011	0.0029	0.0020	0.0024	0.0021	0.0022	0.0021	0.0021	0.0024
COG4735	0.0000	0.0196	0.0412	0.0766	0.1637	0.0234	0.0465	0.0171	0.0330	0.0187	0.0342
