family_id	COG_xref	P_root_omin1	P_root_omin4
arCOG03665	COG04934	0.3654	0.0002
arCOG09072	COG05476	0.3636	0.0009
arCOG08000	SC.00726	0.3630	0.0000
arCOG03636	COG01380	0.3617	0.0009
arCOG05247	COG01346	0.3617	0.0009
arCOG00837	COG00456	0.3611	0.0002
arCOG03361	COG04804	0.3579	0.0079
arCOG01567	COG01227	0.3578	0.0862
arCOG01203	COG01708	0.3562	0.0943
arCOG02820	COG00769	0.3557	0.0947
arCOG06140	SC.00143	0.3555	0.0007
arCOG01525	COG00562	0.3551	0.0002
arCOG06508	COG03039	0.3540	0.0000
arCOG07102	SC.00688	0.3537	0.0006
arCOG07117	SC.00690	0.3536	0.0007
arCOG03940	SC.00112	0.3525	0.0023
arCOG03110	COG03177	0.3514	0.0140
arCOG03418	SC.00040	0.3508	0.0012
arCOG06555	COG03727	0.3507	0.0022
arCOG01475	COG00053	0.3494	0.0005
arCOG02286	COG03270	0.3492	0.0009
arCOG05111	COG01576	0.3491	0.0003
arCOG02787	COG03119	0.3485	0.0000
arCOG04956	COG03943	0.3484	0.0017
arCOG04932	COG01470	0.3482	0.0063
arCOG05051	COG05428	0.3478	0.0000
arCOG02483	COG03291	0.3472	0.0009
arCOG04559	COG02076	0.3469	0.0098
arCOG02907	COG02304	0.3460	0.0006
arCOG05058	COG00500	0.3459	0.0011
arCOG04706	SC.00507	0.3456	0.0037
arCOG04325	COG01702	0.3453	0.0056
arCOG04823	COG01365	0.3451	0.0012
arCOG01170	COG00148	0.3451	0.0012
arCOG09747	SC.00212	0.3449	0.0011
arCOG09749	SC.00212	0.3449	0.0011
arCOG01743	COG01503	0.3448	0.0005
arCOG04788	COG02391	0.3441	0.0003
arCOG02225	COG01487	0.3428	0.0046
arCOG09394	SC.00859	0.3418	0.0007
arCOG02083	COG01361	0.3418	0.0002
arCOG00642	COG02144	0.3418	0.0037
arCOG06114	COG00438	0.3412	0.0001
arCOG06923	COG01075	0.3395	0.0020
arCOG00197	COG04152	0.3386	0.0000
arCOG03362	COG04804	0.3381	0.0001
arCOG01570	COG00668	0.3375	0.0004
arCOG03670	SC.00065	0.3372	0.0004
arCOG04971	COG00454	0.3362	0.0000
arCOG06085	SC.00607	0.3303	0.0010
arCOG06218	SC.00623	0.3283	0.0000
arCOG02254	COG01745	0.3282	0.0122
arCOG02399	COG00785	0.3281	0.0000
arCOG02955	COG03280	0.3265	0.0002
arCOG05207	COG01598	0.3260	0.0001
arCOG01362	COG01242	0.3259	0.0019
arCOG04785	COG01477	0.3250	0.0000
arCOG02315	COG00577	0.3246	0.0001
arCOG05729	COG00535	0.3212	0.0155
arCOG00765	COG05643	0.3193	0.0005
arCOG00846	COG00454	0.3191	0.0082
arCOG05154	COG00459	0.3189	0.0000
arCOG03228	COG01136	0.3189	0.0219
arCOG04965	COG01295	0.3179	0.0001
arCOG09554	COG00859	0.3177	0.0002
arCOG04027	COG01725	0.3171	0.0002
arCOG05206	SC.00398	0.3145	0.0001
arCOG02570	COG04855	0.3140	0.0014
arCOG05153	COG00234	0.3126	0.0000
arCOG03817	SC.00100	0.3107	0.0011
arCOG04735	COG03609	0.3106	0.0002
arCOG03111	COG03177	0.3087	0.0000
arCOG04931	COG03464	0.3079	0.0000
arCOG10088	COG05504	0.3078	0.0009
arCOG01076	COG02816	0.3034	0.0002
arCOG05705	COG03839	0.3033	0.0068
arCOG01284	COG01545	0.3030	0.0000
arCOG06020	COG02250	0.3001	0.1039
arCOG07807	SC.00746	0.2990	0.0001
arCOG04118	COG01914	0.2980	0.1215
arCOG09624	COG00859	0.2966	0.0000
arCOG02106	COG01708	0.2947	0.0199
arCOG09065	SC.00631	0.2909	0.0033
arCOG02002	COG00028	0.2905	0.0002
arCOG05730	COG01988	0.2887	0.0009
arCOG00538	COG01977	0.2886	0.0094
arCOG06588	COG01266	0.2881	0.0000
arCOG03321	SC.00370	0.2846	0.0000
arCOG01387	COG00463	0.2843	0.0001
arCOG04755	COG02928	0.2829	0.0009
arCOG02652	COG01035	0.2826	0.0003
arCOG01234	COG00523	0.2801	0.0001
arCOG04840	COG00500	0.2791	0.0006
arCOG01935	COG04006	0.2755	0.0091
arCOG00282	COG00433	0.2742	0.1449
arCOG00156	COG01653	0.2738	0.0049
arCOG03320	COG02349	0.2737	0.0006
arCOG05529	COG02118	0.2725	0.1210
arCOG02075	COG00425	0.2716	0.0019
arCOG02834	COG00750	0.2716	0.0037
arCOG00158	COG00395	0.2714	0.0045
arCOG09451	COG00620	0.2710	0.0004
arCOG08267	COG00736	0.2689	0.0005
arCOG05561	COG01630	0.2681	0.1429
arCOG06293	SC.00631	0.2662	0.0000
arCOG00465	COG02231	0.2637	0.0349
arCOG00825	COG02002	0.2632	0.1242
arCOG02407	COG00526	0.2632	0.0199
arCOG04513	COG01570	0.2622	0.0002
arCOG10149	SC.00896	0.2596	0.0026
arCOG04380	SC.00482	0.2586	0.0001
arCOG04638	COG02836	0.2579	0.0000
arCOG06224	COG00433	0.2568	0.0000
arCOG01975	COG00526	0.2564	0.0009
arCOG00286	COG00433	0.2555	0.0258
arCOG04923	COG02610	0.2548	0.0001
arCOG02216	COG02244	0.2532	0.1180
arCOG03696	COG00348	0.2523	0.0000
arCOG02656	COG03337	0.2516	0.0206
arCOG03745	COG05550	0.2511	0.0102
arCOG05680	COG03978	0.2499	0.0257
arCOG05805	SC.00141	0.2490	0.0009
arCOG03657	COG00028	0.2478	0.0029
arCOG02112	COG01708	0.2477	0.0254
arCOG02731	COG01487	0.2477	0.0060
arCOG03734	SC.00073	0.2476	0.0240
arCOG08060	COG03463	0.2473	0.0500
arCOG03304	COG00614	0.2471	0.0001
arCOG01289	COG01545	0.2457	0.0002
arCOG05498	COG02225	0.2447	0.0268
arCOG00396	COG03355	0.2425	0.0000
arCOG00566	COG01807	0.2425	0.0009
arCOG01856	COG02151	0.2421	0.0018
arCOG05160	COG03339	0.2420	0.0008
arCOG00059	COG02222	0.2419	0.0076
arCOG00881	COG01061	0.2413	0.0002
arCOG01010	COG02161	0.2402	0.0008
arCOG00801	COG02887	0.2386	0.0002
arCOG01669	COG03370	0.2381	0.0000
arCOG03723	SC.00071	0.2375	0.0014
arCOG03873	COG02855	0.2369	0.0003
arCOG01214	COG00561	0.2353	0.0048
arCOG04929	COG01857	0.2339	0.0012
arCOG07052	COG00425	0.2332	0.0015
arCOG06193	COG00642	0.2332	0.0008
arCOG00092	COG01982	0.2312	0.0000
arCOG05807	SC.00587	0.2295	0.0014
arCOG09611	COG03070	0.2285	0.0052
arCOG03658	COG00208	0.2283	0.0000
arCOG03892	COG01367	0.2265	0.0001
arCOG06121	COG00501	0.2253	0.0000
arCOG10213	SC.00608	0.2244	0.0005
arCOG00598	COG02710	0.2244	0.0059
arCOG08952	SC.00196	0.2224	0.0003
arCOG10655	COG03199	0.2195	0.0004
arCOG07632	SC.00732	0.2191	0.0012
arCOG07292	COG01708	0.2188	0.0003
arCOG07159	COG00637	0.2184	0.0014
arCOG02532	COG03291	0.2177	0.0111
arCOG01882	COG00170	0.2170	0.0065
arCOG05366	COG01572	0.2165	0.0003
arCOG04648	COG00278	0.2151	0.0000
arCOG06005	COG03975	0.2139	0.0001
arCOG01129	COG00819	0.2138	0.0185
arCOG00758	COG00665	0.2093	0.0113
arCOG05969	COG03355	0.2090	0.0007
arCOG02501	COG04870	0.2079	0.0000
arCOG02848	COG02214	0.2077	0.0000
arCOG03918	COG02215	0.2074	0.0004
arCOG01584	COG01522	0.2064	0.0011
arCOG00824	COG02002	0.2063	0.0013
arCOG02608	COG00695	0.2059	0.0000
arCOG00659	COG00502	0.2026	0.0001
arCOG04450	COG01668	0.2022	0.0016
arCOG07390	COG00438	0.2014	0.0000
arCOG01345	COG03388	0.2006	0.0111
arCOG04377	COG04738	0.2000	0.0096
arCOG05182	COG05310	0.1972	0.0001
arCOG05746	COG00578	0.1972	0.0053
arCOG02659	COG01337	0.1968	0.0001
arCOG02660	COG01337	0.1968	0.0001
arCOG07139	COG02819	0.1967	0.0075
arCOG10307	COG03299	0.1964	0.0000
arCOG07935	COG01475	0.1959	0.0042
arCOG06311	SC.00496	0.1954	0.0004
arCOG03435	COG01517	0.1936	0.0079
arCOG01300	COG00446	0.1922	0.0017
arCOG03620	COG02155	0.1904	0.0000
arCOG08977	COG04270	0.1893	0.0003
arCOG09418	SC.00237	0.1868	0.0000
arCOG01453	COG01518	0.1868	0.0001
arCOG07477	COG05542	0.1850	0.0010
arCOG05797	COG03630	0.1832	0.0009
arCOG09822	COG02273	0.1827	0.0003
arCOG07054	COG03193	0.1826	0.0001
arCOG01023	COG00683	0.1807	0.0040
arCOG06044	COG01802	0.1801	0.0001
arCOG10193	COG04326	0.1788	0.0121
arCOG01778	COG00500	0.1742	0.0000
arCOG04711	COG04923	0.1741	0.0004
arCOG02313	COG04591	0.1726	0.0000
arCOG01745	COG01988	0.1693	0.0004
arCOG08773	SC.00479	0.1689	0.0202
arCOG00680	COG00675	0.1688	0.0000
arCOG01959	COG00569	0.1687	0.0089
arCOG07389	COG01921	0.1685	0.0004
arCOG08669	COG04083	0.1682	0.0152
arCOG05497	COG00438	0.1672	0.0001
arCOG01841	COG00071	0.1665	0.0247
arCOG08190	COG03307	0.1662	0.0006
arCOG07461	SC.00158	0.1643	0.0025
arCOG03220	COG04063	0.1630	0.0001
arCOG04078	COG02346	0.1618	0.0010
arCOG01370	COG01087	0.1613	0.0000
arCOG01083	COG00494	0.1600	0.0000
arCOG03501	SC.00047	0.1593	0.0007
arCOG00506	COG00426	0.1586	0.0005
arCOG07018	COG02847	0.1573	0.0009
arCOG10446	COG01403	0.1568	0.0018
arCOG03692	SC.00068	0.1560	0.0002
arCOG02689	COG00477	0.1518	0.0001
arCOG02797	COG04746	0.1513	0.0032
arCOG06472	COG01240	0.1506	0.0069
arCOG02747	COG01721	0.1479	0.0000
arCOG09755	COG01708	0.1477	0.0002
arCOG03913	COG03019	0.1472	0.0001
arCOG01262	COG01028	0.1470	0.0000
arCOG00901	COG00392	0.1457	0.0000
arCOG04399	COG01497	0.1443	0.0117
arCOG03547	COG05513	0.1442	0.0001
arCOG06251	COG00769	0.1440	0.0041
arCOG02791	COG03119	0.1438	0.0001
arCOG04384	COG01930	0.1426	0.0107
arCOG03215	COG04066	0.1421	0.0009
arCOG02032	COG05012	0.1419	0.0002
arCOG04432	COG04883	0.1415	0.0007
arCOG00782	COG00199	0.1413	0.0000
arCOG04366	COG04860	0.1408	0.0096
arCOG04844	COG04033	0.1404	0.0010
arCOG06908	COG01145	0.1401	0.0002
arCOG02470	COG02834	0.1400	0.0006
arCOG00295	COG02000	0.1396	0.0109
arCOG03553	COG01572	0.1396	0.0000
arCOG04888	COG02710	0.1395	0.0111
arCOG02822	COG00770	0.1395	0.0111
arCOG03306	COG00614	0.1394	0.0002
arCOG03209	COG00811	0.1391	0.0000
arCOG04902	COG04048	0.1390	0.0041
arCOG01596	COG00458	0.1390	0.0024
arCOG06925	COG01353	0.1389	0.0000
arCOG04846	COG04014	0.1388	0.0041
arCOG01865	COG01396	0.1387	0.0000
arCOG01866	COG01396	0.1386	0.0003
arCOG09468	COG05507	0.1384	0.0000
arCOG04412	COG04004	0.1384	0.0096
arCOG01626	COG01453	0.1383	0.0000
arCOG04847	COG04090	0.1382	0.0047
arCOG04235	COG05494	0.1381	0.0051
arCOG04852	COG02099	0.1381	0.0004
arCOG05010	COG04921	0.1380	0.0006
arCOG06023	COG03376	0.1378	0.0018
arCOG00594	COG02710	0.1378	0.0006
arCOG00960	COG01146	0.1377	0.0000
arCOG01600	COG01014	0.1377	0.0000
arCOG05857	COG00195	0.1376	0.0168
arCOG04456	COG03543	0.1376	0.0005
arCOG02306	COG00347	0.1373	0.0006
arCOG02308	COG00347	0.1373	0.0006
arCOG04845	COG04081	0.1373	0.0008
arCOG04870	COG04059	0.1372	0.0009
arCOG04869	COG04060	0.1372	0.0009
arCOG04867	COG04062	0.1372	0.0009
arCOG04868	COG04061	0.1372	0.0009
arCOG04885	COG04020	0.1372	0.0009
arCOG03381	COG04218	0.1372	0.0009
arCOG01579	COG04087	0.1372	0.0008
arCOG03213	COG04079	0.1371	0.0002
arCOG03380	COG04064	0.1370	0.0006
arCOG00142	COG00477	0.1370	0.0000
arCOG03208	COG04744	0.1369	0.0000
arCOG04841	COG04827	0.1367	0.0000
arCOG02420	COG03430	0.1365	0.0089
arCOG08089	COG02017	0.1363	0.0001
arCOG10211	COG05266	0.1361	0.0001
arCOG09510	COG02369	0.1360	0.0000
arCOG04822	COG01790	0.1358	0.0003
arCOG02574	COG00655	0.1357	0.0000
arCOG00098	COG02218	0.1357	0.0001
arCOG04703	COG03256	0.1356	0.0002
arCOG02036	COG03894	0.1356	0.0002
arCOG07641	COG01517	0.1354	0.0000
arCOG04905	COG04009	0.1353	0.0002
arCOG02888	COG02988	0.1349	0.0000
arCOG04821	COG04740	0.1346	0.0000
arCOG06820	COG00454	0.1345	0.0004
arCOG01172	COG00467	0.1324	0.0058
arCOG01625	COG01453	0.1324	0.0000
arCOG04861	COG04018	0.1322	0.0001
arCOG04865	COG04016	0.1322	0.0001
arCOG01677	COG04015	0.1322	0.0001
arCOG03196	COG04074	0.1322	0.0001
arCOG04864	COG04017	0.1322	0.0001
arCOG04863	COG04019	0.1322	0.0001
arCOG02438	COG01277	0.1318	0.0001
arCOG02767	COG01266	0.1318	0.0029
arCOG03367	SC.00037	0.1316	0.0001
arCOG03989	COG00582	0.1315	0.0000
arCOG05004	COG02084	0.1312	0.0001
arCOG02423	COG03430	0.1308	0.0001
arCOG04963	COG00697	0.1306	0.0000
arCOG08236	COG03797	0.1304	0.0001
arCOG05202	COG02710	0.1294	0.0000
arCOG05222	COG01418	0.1293	0.0000
arCOG04891	COG01146	0.1292	0.0004
arCOG05270	COG01119	0.1291	0.0000
arCOG01633	COG00500	0.1291	0.0001
arCOG03336	COG02335	0.1289	0.0000
arCOG00768	COG01109	0.1288	0.0009
arCOG00527	COG00491	0.1284	0.0000
arCOG07763	COG00468	0.1284	0.0000
arCOG03093	SC.00024	0.1282	0.0010
arCOG03091	SC.00023	0.1281	0.0010
arCOG03961	SC.00452	0.1277	0.0000
arCOG04404	COG03679	0.1274	0.0001
arCOG06219	COG00642	0.1272	0.0000
arCOG09400	COG01282	0.1268	0.0000
arCOG01489	COG01985	0.1265	0.0001
arCOG02234	COG01148	0.1264	0.0000
arCOG04155	COG00177	0.1256	0.0025
arCOG10481	COG01695	0.1252	0.0045
arCOG01685	COG00640	0.1247	0.0011
arCOG01513	COG00145	0.1241	0.0000
arCOG02555	COG03420	0.1237	0.0000
arCOG05722	COG01958	0.1235	0.0154
arCOG05760	COG02306	0.1235	0.0154
arCOG03646	COG01722	0.1233	0.0000
arCOG01425	SC.00001	0.1231	0.0001
arCOG06001	COG03889	0.1230	0.0059
arCOG02357	COG02203	0.1224	0.0000
arCOG04924	COG03431	0.1223	0.0001
arCOG01190	COG01718	0.1222	0.0000
arCOG06090	COG02388	0.1219	0.0034
arCOG06889	SC.00650	0.1216	0.0001
arCOG00942	COG00535	0.1211	0.0004
arCOG01629	COG01522	0.1206	0.0002
arCOG03203	COG00826	0.1206	0.0000
arCOG01105	COG01633	0.1204	0.0144
arCOG08934	COG02128	0.1201	0.0019
arCOG01908	COG02013	0.1197	0.0002
arCOG06940	COG02202	0.1189	0.0002
arCOG03444	COG01917	0.1189	0.0000
arCOG00917	COG00161	0.1175	0.0001
arCOG03672	SC.00065	0.1175	0.0009
arCOG01414	COG00438	0.1173	0.0000
arCOG02628	COG00732	0.1161	0.0000
arCOG11012	COG05184	0.1159	0.0000
arCOG03360	SC.00376	0.1153	0.0000
arCOG02622	COG01541	0.1145	0.0000
arCOG05260	COG00282	0.1143	0.0003
arCOG01708	COG01960	0.1142	0.0000
arCOG02336	COG02202	0.1138	0.0000
arCOG09590	COG04113	0.1132	0.0000
arCOG08033	SC.00166	0.1128	0.0003
arCOG02061	COG01035	0.1118	0.0001
arCOG04012	COG04314	0.1110	0.0001
arCOG03302	COG00614	0.1101	0.0000
arCOG06168	COG01495	0.1079	0.0000
arCOG03600	COG01305	0.1052	0.0000
arCOG02115	COG02427	0.1045	0.0011
arCOG05166	SC.00534	0.1045	0.0001
arCOG07443	COG00642	0.1043	0.0002
arCOG06747	COG00846	0.1043	0.0041
arCOG04926	COG00417	0.1036	0.0000
arCOG08766	COG04508	0.1028	0.0012
arCOG05104	COG00433	0.1027	0.0000
arCOG01974	COG00526	0.1020	0.0001
arCOG07613	SC.00557	0.1018	0.0010
arCOG05264	COG04891	0.1009	0.0000
arCOG04922	COG00438	0.1008	0.0000
arCOG03359	SC.00376	0.1000	0.0000
arCOG02585	COG00727	0.0993	0.0002
arCOG05410	COG00444	0.0991	0.0000
arCOG02325	COG00840	0.0991	0.0000
arCOG02043	COG01287	0.0989	0.0009
arCOG02082	SC.00292	0.0979	0.0000
arCOG02552	COG03291	0.0970	0.0000
arCOG04887	COG03548	0.0970	0.0000
arCOG00819	COG02002	0.0969	0.0003
arCOG10067	SC.00655	0.0960	0.0005
arCOG02521	COG03420	0.0950	0.0000
arCOG01765	COG02101	0.0947	0.0002
arCOG05704	COG00725	0.0942	0.0012
arCOG02405	COG00785	0.0942	0.0009
arCOG05116	SC.00532	0.0942	0.0000
arCOG02210	COG02244	0.0930	0.0000
arCOG05521	COG00640	0.0929	0.0072
arCOG00376	COG02512	0.0923	0.0000
arCOG00242	COG01024	0.0921	0.0052
arCOG05565	SC.00139	0.0920	0.0001
arCOG08620	COG02402	0.0919	0.0001
arCOG05390	SC.00547	0.0918	0.0000
arCOG01932	COG02159	0.0897	0.0001
arCOG00575	COG02081	0.0894	0.0000
arCOG11166	SC.00790	0.0890	0.0001
arCOG03678	SC.00067	0.0872	0.0006
arCOG02416	COG03430	0.0845	0.0010
arCOG03867	COG04354	0.0840	0.0001
arCOG02853	COG02146	0.0832	0.0000
arCOG01781	COG00500	0.0823	0.0000
arCOG03677	SC.00067	0.0819	0.0001
arCOG06046	COG05592	0.0814	0.0000
arCOG03479	COG00500	0.0809	0.0000
arCOG07824	SC.00242	0.0808	0.0000
arCOG06893	COG02208	0.0806	0.0000
arCOG08007	COG01655	0.0803	0.0000
arCOG05332	COG01716	0.0798	0.0009
arCOG05336	COG00776	0.0782	0.0001
arCOG03948	COG01061	0.0780	0.0000
arCOG03365	SC.00378	0.0780	0.0000
arCOG05349	COG00640	0.0779	0.0005
arCOG02383	COG00784	0.0778	0.0000
arCOG04579	COG03361	0.0760	0.0000
arCOG08661	COG03224	0.0758	0.0002
arCOG01956	COG00475	0.0750	0.0033
arCOG04622	COG03402	0.0750	0.0001
arCOG07855	COG01409	0.0744	0.0009
arCOG08640	COG02947	0.0743	0.0000
arCOG07700	COG02730	0.0727	0.0021
arCOG06563	SC.00654	0.0727	0.0000
arCOG10270	COG03212	0.0714	0.0000
arCOG03424	COG04075	0.0711	0.0001
arCOG05356	COG02382	0.0708	0.0004
arCOG00560	COG00514	0.0708	0.0000
arCOG03312	SC.00031	0.0707	0.0000
arCOG00592	COG02710	0.0696	0.0008
arCOG02594	COG00784	0.0693	0.0008
arCOG05271	COG02091	0.0690	0.0037
arCOG06486	COG01517	0.0687	0.0019
arCOG09407	COG02442	0.0685	0.0019
arCOG04766	COG03217	0.0685	0.0003
arCOG06471	SC.00650	0.0682	0.0000
arCOG06225	COG02352	0.0676	0.0016
arCOG10180	SC.00903	0.0669	0.0011
arCOG00381	COG02512	0.0665	0.0001
arCOG00997	COG00343	0.0663	0.0004
arCOG05084	COG01851	0.0656	0.0001
arCOG08896	SC.00821	0.0654	0.0000
arCOG02588	COG01145	0.0647	0.0001
arCOG02916	SC.00343	0.0643	0.0001
arCOG07446	SC.00092	0.0642	0.0000
arCOG01011	COG03609	0.0640	0.0001
arCOG01082	COG00494	0.0638	0.0000
arCOG08775	SC.00187	0.0637	0.0017
arCOG10299	SC.00704	0.0635	0.0001
arCOG03910	COG03462	0.0628	0.0000
arCOG02856	COG01988	0.0626	0.0000
arCOG05236	SC.00537	0.0625	0.0000
arCOG03469	COG05421	0.0621	0.0003
arCOG05365	COG01287	0.0618	0.0003
arCOG00026	COG01070	0.0615	filtered(sum<4)
arCOG10678	COG05486	0.0609	0.0017
arCOG04618	COG03651	0.0606	0.0000
arCOG07147	COG01657	0.0605	0.0001
arCOG03242	COG01195	0.0597	0.0089
arCOG04897	COG00436	0.0597	0.0000
arCOG02404	COG00785	0.0594	0.0001
arCOG06067	COG03431	0.0589	0.0000
arCOG03279	COG01449	0.0588	0.0000
arCOG01461	COG02130	0.0573	0.0011
arCOG04741	SC.00510	0.0573	0.0000
arCOG02550	COG03291	0.0569	0.0000
arCOG02212	COG02244	0.0567	0.0000
arCOG03520	SC.00049	0.0565	0.0045
arCOG02793	COG00477	0.0565	0.0000
arCOG06892	COG02172	0.0563	0.0000
arCOG04829	COG04039	0.0556	0.0001
arCOG04791	COG01294	0.0539	0.0002
arCOG03465	COG00531	0.0537	0.0030
arCOG09574	SC.00652	0.0532	0.0008
arCOG02196	COG02181	0.0514	0.0003
arCOG03506	COG03293	0.0510	0.0019
arCOG00233	COG01283	0.0510	0.0001
arCOG06966	COG03609	0.0503	0.0002
arCOG01233	COG00523	0.0502	0.0002
arCOG03627	COG04237	0.0498	0.0000
arCOG06971	COG03609	0.0491	0.0001
arCOG03896	SC.00058	0.0487	0.0002
arCOG04446	COG00642	0.0473	0.0004
arCOG06865	COG04854	0.0471	0.0000
arCOG05174	COG00438	0.0470	0.0004
arCOG03648	SC.00406	0.0463	0.0000
arCOG07960	COG02607	0.0453	0.0000
arCOG05042	SC.00133	0.0444	0.0001
arCOG10396	COG02332	0.0442	0.0001
arCOG01197	COG01708	0.0442	0.0002
arCOG12091	COG03501	0.0437	0.0031
arCOG02862	COG02259	0.0434	0.0006
arCOG03808	SC.00099	0.0429	0.0037
arCOG02794	COG00477	0.0428	0.0002
arCOG05137	COG00457	0.0427	0.0000
arCOG06015	SC.00474	0.0426	0.0030
arCOG07240	COG00463	0.0425	0.0050
arCOG01384	COG00463	0.0424	0.0000
arCOG03463	COG00531	0.0424	0.0003
arCOG07570	COG00569	0.0422	0.0000
arCOG04251	COG05399	0.0420	0.0050
arCOG05966	COG03511	0.0419	0.0012
arCOG00344	COG00277	0.0419	0.0022
arCOG01732	COG00534	0.0418	0.0000
arCOG05482	COG00467	0.0418	0.0056
arCOG03674	SC.00065	0.0418	0.0007
arCOG07466	COG01266	0.0417	0.0052
arCOG09059	COG01848	0.0415	0.0003
arCOG01507	COG04904	0.0415	0.0001
arCOG02065	COG02210	0.0413	0.0005
arCOG07264	COG04640	0.0413	0.0001
arCOG06353	SC.00639	0.0409	0.0001
arCOG01380	COG03379	0.0409	0.0005
arCOG03797	SC.00095	0.0409	0.0036
arCOG02114	COG02427	0.0408	0.0003
arCOG06036	COG00208	0.0407	0.0011
arCOG07614	COG00121	0.0407	0.0001
arCOG01969	COG00475	0.0407	0.0005
arCOG03756	SC.00087	0.0403	0.0010
arCOG03564	COG04257	0.0402	0.0002
arCOG04294	COG00468	0.0400	0.0036
arCOG01556	COG03262	0.0399	0.0000
arCOG03499	SC.00047	0.0395	0.0010
arCOG08250	COG00701	0.0395	0.0000
arCOG07203	COG00801	0.0389	0.0006
arCOG06505	COG01735	0.0380	0.0000
arCOG08554	SC.00084	0.0375	0.0000
arCOG06234	COG03743	0.0370	0.0004
arCOG06032	SC.00604	0.0366	0.0001
arCOG06620	SC.00154	0.0364	0.0002
arCOG03805	SC.00096	0.0362	0.0032
arCOG03883	COG03466	0.0359	0.0134
arCOG02056	COG01251	0.0358	0.0000
arCOG01059	COG03432	0.0356	0.0007
arCOG02369	COG00642	0.0350	0.0001
arCOG04493	COG02405	0.0346	0.0011
arCOG01301	COG00492	0.0344	0.0000
arCOG04786	COG03396	0.0343	0.0001
arCOG06150	SC.00616	0.0343	0.0000
arCOG02257	COG03390	0.0342	0.0007
arCOG01261	COG01028	0.0342	0.0000
arCOG06891	COG01366	0.0340	0.0000
arCOG01519	COG01363	0.0339	0.0009
arCOG02425	COG03430	0.0336	0.0005
arCOG00562	COG04745	0.0335	0.0007
arCOG03492	SC.00390	0.0330	0.0000
arCOG06117	SC.00534	0.0330	0.0007
arCOG01281	COG00183	0.0328	0.0001
arCOG00851	COG00454	0.0327	0.0000
arCOG04478	COG04885	0.0327	0.0002
arCOG04411	COG04749	0.0327	0.0007
arCOG07777	SC.00505	0.0325	0.0000
arCOG04995	SC.00521	0.0325	0.0007
arCOG04656	COG01077	0.0323	0.0000
arCOG06187	COG01077	0.0323	0.0000
arCOG02990	COG04729	0.0323	0.0000
arCOG06552	SC.00505	0.0321	0.0004
arCOG02389	COG00784	0.0321	0.0000
arCOG02330	COG02202	0.0321	0.0001
arCOG10977	SC.00445	0.0321	0.0001
arCOG01318	COG04145	0.0320	0.0000
arCOG14534	SC.01016	0.0317	0.0067
arCOG02515	COG03291	0.0316	0.0000
arCOG01662	COG01073	0.0314	0.0000
arCOG04930	COG01343	0.0311	0.0002
arCOG06525	COG01688	0.0311	0.0002
arCOG07505	COG00450	0.0310	0.0034
arCOG02117	COG02427	0.0308	0.0006
arCOG03002	COG01917	0.0306	0.0000
arCOG02104	COG00640	0.0306	0.0000
arCOG01881	COG00170	0.0305	0.0000
arCOG06544	COG00454	0.0305	0.0000
arCOG05211	COG04831	0.0304	0.0000
arCOG06111	COG02010	0.0304	0.0000
arCOG03087	COG01724	0.0304	0.0011
arCOG05581	SC.00564	0.0303	0.0005
arCOG01271	COG00559	0.0303	0.0000
arCOG14052	SC.00870	0.0300	0.0000
arCOG06364	COG00840	0.0300	0.0000
arCOG03919	COG02215	0.0298	0.0001
arCOG03929	COG04309	0.0298	0.0000
arCOG03789	SC.00094	0.0294	0.0026
arCOG08175	SC.00171	0.0294	0.0000
arCOG06857	COG04119	0.0292	0.0000
arCOG09385	COG00864	0.0288	0.0016
arCOG07820	COG01742	0.0288	0.0000
arCOG08684	SC.00139	0.0287	0.0009
arCOG03857	SC.00106	0.0284	0.0001
arCOG09104	COG03304	0.0283	0.0010
arCOG06237	COG01522	0.0282	0.0000
arCOG02392	COG00784	0.0280	0.0000
arCOG08625	COG01904	0.0280	0.0005
arCOG02654	COG03337	0.0280	0.0005
arCOG04659	COG00398	0.0280	0.0000
arCOG00107	COG01492	0.0278	0.0001
arCOG02866	SC.00014	0.0275	0.0001
arCOG01733	COG00534	0.0274	0.0003
arCOG01960	COG01226	0.0273	0.0001
arCOG04540	COG01292	0.0273	0.0000
arCOG06532	COG04083	0.0267	0.0000
arCOG05135	COG05551	0.0266	0.0000
arCOG04496	COG03385	0.0265	0.0000
arCOG00943	COG00535	0.0265	0.0001
arCOG00681	COG00675	0.0265	0.0000
arCOG04580	COG05459	0.0264	0.0001
arCOG02874	SC.00342	0.0264	0.0001
arCOG01709	COG01960	0.0263	0.0000
arCOG01258	COG00459	0.0263	0.0000
arCOG03875	SC.00435	0.0263	0.0000
arCOG03927	SC.00111	0.0262	0.0000
arCOG06646	COG04760	0.0262	0.0000
arCOG02347	COG03920	0.0262	0.0000
arCOG03511	COG05306	0.0260	0.0000
arCOG01555	COG00852	0.0260	0.0000
arCOG06761	COG03271	0.0256	0.0005
arCOG03195	COG04007	0.0255	0.0001
arCOG03059	COG03030	0.0250	0.0000
arCOG03712	SC.00069	0.0248	0.0009
arCOG05909	COG01659	0.0248	0.0000
arCOG02374	COG00642	0.0247	0.0000
arCOG04340	COG00500	0.0247	0.0000
arCOG00805	COG03857	0.0243	0.0000
arCOG02903	COG02304	0.0243	0.0000
arCOG02417	COG03430	0.0241	0.0000
arCOG09555	SC.00787	0.0240	0.0000
